return_id,date,product_id,customer_id,quantity,return_reason,return_amount,refund_processed
RETURN20250226,2025-10-21,P04,C05,15,quality_issue,566.2,True
RETURN20250227,2025-07-17,P03,C04,2,shipping_damage,44.57,False
RETURN20250228,2025-05-06,P03,C03,8,quality_issue,349.81,False
RETURN20250229,2025-05-20,P05,C04,20,duplicate,316.25,True
RETURN20250230,2025-11-22,P05,C06,12,duplicate,148.34,True
RETURN20250231,2025-01-26,P06,C03,19,quality_issue,218.73,False
RETURN20250232,2025-02-26,P02,C05,6,changed_mind,160.48,True
RETURN20250233,2025-02-10,P03,C05,10,other,581.13,False
RETURN20250234,2025-11-10,P04,C03,10,duplicate,284.4,False
RETURN20250235,2025-05-15,P03,C06,8,shipping_damage,394.33,False
RETURN20250236,2025-11-10,P01,C04,19,other,435.43,True
RETURN20250237,2025-12-28,P03,C03,19,changed_mind,817.86,False
RETURN20250238,2025-07-29,P03,C01,17,other,510.31,True
RETURN20250239,2025-01-25,P05,C03,17,other,358.52,True
RETURN20250240,2025-10-22,P06,C05,17,shipping_damage,179.88,True
RETURN20250241,2025-02-23,P01,C05,15,changed_mind,248.23,False
RETURN20250242,2025-01-23,P04,C03,10,other,349.25,False
RETURN20250243,2025-11-19,P06,C04,12,other,126.38,True
RETURN20250244,2025-01-20,P02,C01,2,other,52.08,False
RETURN20250245,2025-07-15,P01,C02,20,quality_issue,671.99,True
RETURN20250246,2025-07-02,P01,C02,4,duplicate,87.79,False
RETURN20250247,2025-07-02,P05,C06,20,shipping_damage,374.78,False
RETURN20250248,2025-01-02,P05,C04,3,other,43.14,True
RETURN20250249,2025-05-14,P06,C03,18,shipping_damage,332.95,False
RETURN20250250,2025-07-18,P02,C01,3,other,85.6,True
RETURN20250251,2025-04-15,P03,C02,7,changed_mind,423.1,True
RETURN20250252,2025-01-18,P02,C02,10,changed_mind,225.17,True
RETURN20250253,2025-12-02,P01,C01,10,duplicate,310.88,False
RETURN20250254,2025-09-16,P06,C06,13,other,292.34,True
RETURN20250255,2025-10-10,P06,C03,5,shipping_damage,74.0,True
RETURN20250256,2025-03-20,P06,C01,16,shipping_damage,156.17,False
RETURN20250257,2025-04-07,P01,C03,7,quality_issue,141.15,False
RETURN20250258,2025-01-25,P02,C02,18,shipping_damage,493.53,False
RETURN20250259,2025-04-03,P04,C03,6,changed_mind,215.58,True
RETURN20250260,2025-11-16,P02,C01,5,shipping_damage,118.7,True
RETURN20250261,2025-04-21,P02,C01,8,changed_mind,162.13,False
RETURN20250262,2025-08-14,P01,C06,4,duplicate,143.01,False
RETURN20250263,2025-01-06,P04,C04,5,other,217.84,False
RETURN20250264,2025-05-08,P06,C01,6,shipping_damage,69.13,True
RETURN20250265,2025-03-30,P02,C06,19,shipping_damage,714.19,True
RETURN20250266,2025-05-01,P01,C02,9,changed_mind,151.78,False
RETURN20250267,2025-08-23,P01,C05,1,changed_mind,35.75,True
RETURN20250268,2025-05-30,P01,C03,2,duplicate,74.88,False
RETURN20250269,2025-12-05,P05,C04,4,duplicate,85.84,False
RETURN20250270,2025-06-14,P03,C04,4,other,232.85,True
RETURN20250271,2025-05-16,P01,C04,12,changed_mind,350.51,False
RETURN20250272,2025-03-20,P06,C04,5,quality_issue,56.14,False
RETURN20250273,2025-11-03,P01,C05,11,other,236.87,False
RETURN20250274,2025-09-17,P06,C06,5,duplicate,68.8,True
RETURN20250275,2025-08-20,P05,C01,6,quality_issue,61.34,True
RETURN20250276,2025-03-03,P05,C04,17,shipping_damage,395.9,False
RETURN20250277,2025-11-11,P01,C06,3,quality_issue,108.7,False
RETURN20250278,2025-05-30,P06,C01,8,shipping_damage,85.37,False
RETURN20250279,2025-12-22,P03,C02,20,quality_issue,780.14,True
RETURN20250280,2025-03-31,P02,C04,13,changed_mind,293.84,False
RETURN20250281,2025-04-04,P02,C01,12,changed_mind,251.22,False
RETURN20250282,2025-04-01,P04,C06,11,shipping_damage,463.66,False
RETURN20250283,2025-04-09,P02,C06,1,changed_mind,21.87,False
RETURN20250284,2025-05-31,P03,C04,1,other,39.08,False
RETURN20250285,2025-01-07,P03,C04,1,quality_issue,57.32,False
RETURN20250286,2025-09-17,P06,C03,3,shipping_damage,36.02,False
RETURN20250287,2025-09-12,P03,C05,6,changed_mind,165.25,False
RETURN20250288,2025-08-01,P02,C03,6,duplicate,167.57,True
RETURN20250289,2025-03-23,P03,C05,5,quality_issue,248.36,False
RETURN20250290,2025-10-05,P01,C02,20,shipping_damage,543.3,True
RETURN20250291,2025-03-19,P05,C03,4,duplicate,48.48,True
RETURN20250292,2025-10-30,P03,C03,19,duplicate,581.98,True
RETURN20250293,2025-11-27,P04,C02,20,changed_mind,458.21,False
RETURN20250294,2025-02-08,P03,C06,9,quality_issue,425.27,False
RETURN20250295,2025-02-19,P02,C02,4,other,134.92,True
RETURN20250296,2025-01-23,P03,C05,18,changed_mind,929.81,True
RETURN20250297,2025-02-02,P06,C01,6,quality_issue,148.01,True
RETURN20250298,2025-02-09,P03,C06,10,quality_issue,486.26,True
RETURN20250299,2025-08-11,P05,C04,18,duplicate,261.82,True
RETURN20250300,2025-02-23,P05,C01,17,other,302.34,False
RETURN20250301,2025-06-08,P03,C02,1,duplicate,26.14,False
RETURN20250302,2025-08-15,P06,C05,16,shipping_damage,253.12,False
RETURN20250303,2025-11-23,P04,C03,13,quality_issue,556.89,True
RETURN20250304,2025-04-22,P03,C06,6,changed_mind,269.24,False
RETURN20250305,2025-03-16,P02,C01,7,shipping_damage,222.04,True
RETURN20250306,2025-05-26,P02,C05,9,quality_issue,209.56,False
RETURN20250307,2025-09-19,P05,C06,4,other,62.25,False
RETURN20250308,2025-10-29,P05,C05,20,other,215.64,True
RETURN20250309,2025-09-21,P06,C02,4,quality_issue,40.93,False
RETURN20250310,2025-08-05,P04,C01,6,quality_issue,129.06,True
RETURN20250311,2025-03-24,P05,C03,7,changed_mind,168.5,True
RETURN20250312,2025-06-14,P06,C01,11,shipping_damage,146.7,True
RETURN20250313,2025-10-09,P06,C01,12,changed_mind,275.09,True
RETURN20250314,2025-12-04,P05,C05,2,duplicate,33.5,False
RETURN20250315,2025-03-25,P04,C04,8,changed_mind,422.37,True
RETURN20250316,2025-09-14,P05,C04,7,duplicate,107.73,True
RETURN20250317,2025-09-16,P03,C06,4,other,241.1,False
RETURN20250318,2025-04-01,P04,C04,4,other,117.26,True
RETURN20250319,2025-01-01,P01,C02,5,changed_mind,103.4,True
RETURN20250320,2025-11-08,P02,C01,18,changed_mind,479.88,True
RETURN20250321,2025-08-25,P06,C05,3,shipping_damage,58.71,True
RETURN20250322,2025-07-27,P04,C04,13,quality_issue,416.86,False
RETURN20250323,2025-10-25,P02,C01,18,shipping_damage,402.19,True
RETURN20250324,2025-11-15,P02,C04,20,duplicate,372.14,True
RETURN20250325,2025-06-30,P05,C04,19,changed_mind,376.02,False
RETURN20250326,2025-06-29,P06,C04,6,quality_issue,148.62,True
RETURN20250327,2025-12-26,P04,C04,12,duplicate,482.51,True
RETURN20250328,2025-11-10,P03,C05,4,duplicate,110.4,True
RETURN20250329,2025-06-25,P03,C02,20,duplicate,867.63,True
RETURN20250330,2025-08-16,P06,C03,5,other,47.03,False
RETURN20250331,2025-11-18,P04,C02,20,other,1065.05,False
RETURN20250332,2025-02-02,P04,C05,20,quality_issue,776.92,False
RETURN20250333,2025-06-07,P06,C06,16,shipping_damage,290.97,False
RETURN20250334,2025-07-27,P03,C01,17,other,827.79,False
RETURN20250335,2025-02-27,P04,C04,8,duplicate,292.59,False
RETURN20250336,2025-04-16,P04,C06,19,other,461.62,False
RETURN20250337,2025-05-30,P05,C05,1,shipping_damage,9.42,True
RETURN20250338,2025-12-06,P06,C05,13,shipping_damage,325.35,True
RETURN20250339,2025-01-17,P02,C04,5,quality_issue,142.88,False
RETURN20250340,2025-10-11,P05,C01,1,changed_mind,15.06,False
RETURN20250341,2025-07-03,P05,C01,8,other,136.85,True
RETURN20250342,2025-12-07,P01,C03,16,other,442.39,False
RETURN20250343,2025-05-15,P06,C01,18,changed_mind,159.54,False
RETURN20250344,2025-07-09,P01,C01,1,shipping_damage,31.1,False
RETURN20250345,2025-02-22,P05,C05,12,quality_issue,302.29,False
RETURN20250346,2025-07-18,P03,C01,18,other,502.0,False
RETURN20250347,2025-10-05,P06,C03,14,quality_issue,227.28,False
RETURN20250348,2025-01-10,P06,C01,17,duplicate,371.71,True
RETURN20250349,2025-01-16,P01,C06,7,quality_issue,111.67,False
RETURN20250350,2025-06-01,P03,C03,5,quality_issue,187.51,False
RETURN20250351,2025-12-07,P03,C04,18,duplicate,1020.75,False
RETURN20250352,2025-03-26,P03,C01,13,changed_mind,320.09,False
RETURN20250353,2025-11-09,P05,C04,16,duplicate,328.87,True
RETURN20250354,2025-04-03,P01,C05,1,changed_mind,37.0,False
RETURN20250355,2025-08-14,P01,C03,16,duplicate,347.43,False
RETURN20250356,2025-12-17,P03,C03,20,duplicate,647.44,True
RETURN20250357,2025-04-29,P05,C02,11,quality_issue,252.05,False
RETURN20250358,2025-06-20,P06,C03,7,other,62.9,True
RETURN20250359,2025-07-21,P02,C06,6,quality_issue,262.37,False
RETURN20250360,2025-05-02,P06,C02,15,duplicate,305.89,True
RETURN20250361,2025-11-13,P03,C05,11,shipping_damage,489.69,True
RETURN20250362,2025-04-03,P05,C06,10,shipping_damage,111.97,False
RETURN20250363,2025-02-21,P04,C01,17,shipping_damage,680.53,False
RETURN20250364,2025-02-04,P01,C03,2,quality_issue,48.43,True
RETURN20250365,2025-05-13,P04,C04,10,changed_mind,444.21,True
RETURN20250366,2025-07-02,P02,C03,15,shipping_damage,301.37,False
RETURN20250367,2025-03-02,P03,C05,10,other,407.86,False
RETURN20250368,2025-05-29,P05,C02,2,duplicate,34.78,True
RETURN20250369,2025-04-24,P02,C01,17,quality_issue,620.58,True
RETURN20250370,2025-12-19,P02,C02,17,changed_mind,496.71,True
RETURN20250371,2025-09-20,P04,C05,18,other,442.5,True
RETURN20250372,2025-09-03,P05,C04,7,other,105.84,False
RETURN20250373,2025-12-17,P01,C03,6,shipping_damage,139.83,True
RETURN20250374,2025-06-17,P06,C02,16,other,164.36,True
RETURN20250375,2025-07-02,P04,C06,16,shipping_damage,752.21,False
RETURN20250376,2025-02-14,P06,C04,15,changed_mind,278.97,False
RETURN20250377,2025-10-29,P01,C03,8,duplicate,138.74,False
RETURN20250378,2025-07-12,P06,C04,9,shipping_damage,95.62,True
RETURN20250379,2025-12-20,P01,C01,2,other,47.31,True
RETURN20250380,2025-10-23,P01,C05,8,shipping_damage,162.88,True
RETURN20250381,2025-10-04,P05,C04,17,shipping_damage,203.23,False
RETURN20250382,2025-07-19,P03,C06,17,shipping_damage,809.32,False
RETURN20250383,2025-10-26,P03,C04,6,shipping_damage,319.96,False
RETURN20250384,2025-06-18,P06,C06,19,other,199.09,True
RETURN20250385,2025-10-31,P01,C02,5,other,121.44,True
RETURN20250386,2025-03-12,P03,C05,18,other,941.13,False
RETURN20250387,2025-02-11,P04,C01,11,other,354.47,False
RETURN20250388,2025-06-18,P01,C03,7,changed_mind,193.57,False
RETURN20250389,2025-09-25,P01,C01,6,quality_issue,126.95,False
RETURN20250390,2025-08-11,P05,C01,3,other,78.29,False
RETURN20250391,2025-10-03,P01,C03,11,quality_issue,373.47,True
RETURN20250392,2025-02-23,P04,C04,19,shipping_damage,440.93,False
RETURN20250393,2025-08-05,P05,C02,8,shipping_damage,95.12,False
RETURN20250394,2025-09-16,P05,C01,15,quality_issue,363.3,False
RETURN20250395,2025-04-10,P02,C06,13,quality_issue,222.69,True
RETURN20250396,2025-10-27,P01,C01,8,other,158.41,False
RETURN20250397,2025-06-07,P02,C06,11,changed_mind,370.66,True
RETURN20250398,2025-10-21,P01,C06,17,other,573.44,True
RETURN20250399,2025-01-22,P03,C03,2,shipping_damage,64.66,False
RETURN20250400,2025-04-16,P04,C01,11,other,447.09,False
RETURN20250401,2025-07-25,P02,C04,3,shipping_damage,82.44,False
RETURN20250402,2025-10-18,P02,C02,12,other,197.28,True
RETURN20250403,2025-11-17,P03,C05,11,duplicate,307.69,False
RETURN20250404,2025-08-19,P06,C02,3,duplicate,65.3,True
RETURN20250405,2025-10-27,P04,C05,6,quality_issue,139.48,False
RETURN20250406,2025-05-07,P04,C06,20,changed_mind,891.85,True
RETURN20250407,2025-08-30,P04,C02,15,changed_mind,530.65,False
RETURN20250408,2025-11-29,P04,C04,1,changed_mind,29.58,True
RETURN20250409,2025-07-13,P03,C03,3,duplicate,79.86,True
RETURN20250410,2025-11-16,P06,C04,11,changed_mind,157.07,False
RETURN20250411,2025-07-29,P03,C01,12,quality_issue,382.74,True
RETURN20250412,2025-03-11,P04,C02,1,duplicate,33.16,False
RETURN20250413,2025-03-10,P05,C01,9,shipping_damage,157.68,True
RETURN20250414,2025-10-31,P03,C02,1,other,52.48,False
RETURN20250415,2025-09-11,P04,C03,20,quality_issue,818.53,True
RETURN20250416,2025-09-16,P05,C03,20,shipping_damage,477.53,False
RETURN20250417,2025-02-27,P06,C02,11,duplicate,121.3,False
RETURN20250418,2025-03-05,P04,C03,7,duplicate,303.71,True
RETURN20250419,2025-02-24,P04,C03,2,changed_mind,76.43,True
RETURN20250420,2025-09-17,P04,C02,18,shipping_damage,953.56,True
RETURN20250421,2025-04-30,P02,C04,10,duplicate,169.57,False
RETURN20250422,2025-02-18,P02,C06,1,other,40.55,False
RETURN20250423,2025-04-09,P05,C06,14,changed_mind,284.05,False
RETURN20250424,2025-03-10,P03,C03,6,shipping_damage,162.19,True
RETURN20250425,2025-04-30,P01,C05,2,shipping_damage,54.85,True
RETURN20250426,2025-01-04,P03,C03,3,duplicate,129.38,False
RETURN20250427,2025-02-21,P05,C02,6,changed_mind,133.57,True
RETURN20250428,2025-01-31,P05,C04,20,changed_mind,231.94,False
RETURN20250429,2025-10-06,P04,C01,19,other,728.87,False
RETURN20250430,2025-05-11,P05,C04,7,shipping_damage,72.03,False
RETURN20250431,2025-06-02,P02,C02,10,changed_mind,183.05,True
RETURN20250432,2025-02-25,P05,C05,2,shipping_damage,28.88,False
RETURN20250433,2025-02-20,P06,C04,7,quality_issue,71.0,False
RETURN20250434,2025-08-18,P06,C06,6,changed_mind,112.15,True
RETURN20250435,2025-11-01,P03,C02,13,duplicate,685.6,True
RETURN20250436,2025-10-20,P03,C02,14,other,356.93,False
RETURN20250437,2025-08-27,P04,C05,11,quality_issue,372.38,True
RETURN20250438,2025-06-20,P05,C01,1,changed_mind,20.86,True
RETURN20250439,2025-04-08,P01,C06,15,quality_issue,248.42,False
RETURN20250440,2025-10-17,P01,C06,17,quality_issue,530.39,False
RETURN20250441,2025-03-14,P02,C01,1,shipping_damage,25.51,False
RETURN20250442,2025-07-28,P01,C04,4,other,142.7,True
RETURN20250443,2025-08-31,P01,C04,9,duplicate,141.38,True
RETURN20250444,2025-04-26,P03,C03,5,changed_mind,120.07,False
RETURN20250445,2025-01-08,P02,C03,6,other,129.19,True
RETURN20250446,2025-03-14,P06,C06,1,shipping_damage,20.3,False
RETURN20250447,2025-08-31,P02,C04,20,changed_mind,484.69,False
RETURN20250448,2025-06-11,P01,C02,5,quality_issue,155.49,False
RETURN20250449,2025-10-13,P01,C06,5,shipping_damage,170.17,False
RETURN20250450,2025-10-27,P05,C03,4,changed_mind,44.66,True
RETURN20250451,2025-06-13,P05,C05,3,duplicate,51.78,False
RETURN20250452,2025-12-26,P03,C06,20,duplicate,671.19,False
RETURN20250453,2025-09-21,P06,C04,5,duplicate,112.13,True
RETURN20250454,2025-09-14,P05,C03,10,quality_issue,178.43,True
RETURN20250455,2025-08-13,P06,C05,3,quality_issue,57.28,False
RETURN20250456,2025-05-30,P05,C05,5,shipping_damage,47.81,False
RETURN20250457,2025-10-20,P06,C06,17,changed_mind,272.88,True
RETURN20250458,2025-04-12,P03,C02,9,other,348.12,False
RETURN20250459,2025-01-21,P05,C02,4,other,61.85,False
RETURN20250460,2025-08-10,P02,C02,1,changed_mind,19.59,False
RETURN20250461,2025-12-18,P06,C02,1,shipping_damage,8.69,True
RETURN20250462,2025-04-22,P01,C01,1,other,22.06,False
RETURN20250463,2025-07-26,P04,C02,19,quality_issue,360.78,True
RETURN20250464,2025-03-04,P03,C01,13,quality_issue,601.27,True
RETURN20250465,2025-07-16,P05,C06,5,changed_mind,110.8,True
RETURN20250466,2025-08-22,P06,C05,18,other,386.86,True
RETURN20250467,2025-07-18,P01,C05,11,quality_issue,407.24,False
RETURN20250468,2025-09-03,P03,C04,8,quality_issue,408.95,False
RETURN20250469,2025-12-17,P02,C02,14,quality_issue,449.13,True
RETURN20250470,2025-08-17,P01,C01,17,shipping_damage,316.74,False
RETURN20250471,2025-12-22,P03,C03,17,other,912.56,False
RETURN20250472,2025-03-18,P01,C02,9,quality_issue,159.53,True
RETURN20250473,2025-06-15,P02,C03,14,duplicate,332.68,False
RETURN20250474,2025-05-26,P05,C06,9,duplicate,162.9,True
RETURN20250475,2025-02-18,P01,C05,5,quality_issue,168.02,True
RETURN20250476,2025-12-19,P05,C02,5,other,87.37,False
RETURN20250477,2025-01-01,P02,C04,5,shipping_damage,131.01,True
RETURN20250478,2025-09-12,P03,C06,11,duplicate,364.02,False
RETURN20250479,2025-11-23,P02,C04,10,changed_mind,231.05,False
RETURN20250480,2025-01-09,P01,C03,3,quality_issue,111.28,True
RETURN20250481,2025-10-10,P06,C03,4,duplicate,92.43,True
RETURN20250482,2025-11-20,P03,C03,19,duplicate,453.81,True
RETURN20250483,2025-02-01,P04,C05,6,shipping_damage,198.36,True
RETURN20250484,2025-01-28,P01,C02,18,changed_mind,451.59,True
RETURN20250485,2025-02-15,P06,C06,6,changed_mind,97.98,False
RETURN20250486,2025-02-05,P03,C01,5,shipping_damage,259.17,False
RETURN20250487,2025-01-06,P04,C06,14,shipping_damage,388.75,False
RETURN20250488,2025-06-09,P04,C06,2,shipping_damage,93.72,True
RETURN20250489,2025-08-14,P04,C02,10,quality_issue,235.63,True
RETURN20250490,2025-06-20,P02,C01,12,changed_mind,492.59,False
RETURN20250491,2025-09-09,P02,C03,8,duplicate,139.14,False
RETURN20250492,2025-10-01,P02,C02,11,changed_mind,432.93,True
RETURN20250493,2025-07-21,P04,C01,17,duplicate,739.91,False
RETURN20250494,2025-06-29,P06,C04,5,shipping_damage,126.16,False
RETURN20250495,2025-07-29,P05,C04,17,shipping_damage,410.12,False
RETURN20250496,2025-08-31,P04,C01,6,changed_mind,199.97,True
RETURN20250497,2025-07-31,P01,C05,10,duplicate,398.32,True
RETURN20250498,2025-03-06,P02,C03,9,shipping_damage,164.05,False
RETURN20250499,2025-07-13,P05,C02,4,shipping_damage,83.82,False
RETURN20250500,2025-05-10,P05,C06,12,shipping_damage,213.02,True
RETURN20250501,2025-01-09,P04,C06,9,quality_issue,444.93,True
RETURN20250502,2025-12-10,P06,C05,16,other,288.82,True
RETURN20250503,2025-08-26,P02,C01,14,changed_mind,326.12,False
RETURN20250504,2025-09-14,P05,C02,3,shipping_damage,58.0,False
RETURN20250505,2025-10-02,P01,C04,13,quality_issue,293.02,True
RETURN20250506,2025-02-21,P01,C02,3,shipping_damage,63.68,False
RETURN20250507,2025-02-12,P06,C02,8,quality_issue,166.99,True
RETURN20250508,2025-06-09,P05,C06,17,changed_mind,297.43,True
RETURN20250509,2025-11-25,P05,C04,2,changed_mind,27.14,True
RETURN20250510,2025-02-23,P05,C04,18,other,374.25,True
RETURN20250511,2025-02-11,P01,C03,2,changed_mind,48.82,False
RETURN20250512,2025-03-01,P02,C01,16,other,627.09,False
RETURN20250513,2025-01-24,P06,C01,13,changed_mind,283.31,False
RETURN20250514,2025-12-17,P06,C05,2,shipping_damage,21.7,False
RETURN20250515,2025-11-22,P04,C05,11,quality_issue,495.11,True
RETURN20250516,2025-04-16,P04,C03,8,changed_mind,345.01,True
RETURN20250517,2025-08-30,P02,C05,17,duplicate,518.59,True
RETURN20250518,2025-08-30,P02,C04,20,changed_mind,589.88,False
RETURN20250519,2025-02-24,P04,C01,18,quality_issue,879.41,False
RETURN20250520,2025-03-21,P02,C02,20,other,696.82,False
RETURN20250521,2025-05-09,P04,C04,4,duplicate,129.06,True
RETURN20250522,2025-01-21,P04,C04,18,quality_issue,515.28,False
RETURN20250523,2025-10-08,P01,C06,18,shipping_damage,466.58,True
RETURN20250524,2025-01-08,P02,C06,9,shipping_damage,193.96,True
RETURN20250525,2025-04-20,P04,C02,6,quality_issue,221.93,True
RETURN20250526,2025-07-16,P05,C06,13,duplicate,182.89,False
RETURN20250527,2025-01-11,P04,C04,12,other,482.47,True
RETURN20250528,2025-10-23,P03,C06,5,quality_issue,226.83,False
RETURN20250529,2025-06-02,P02,C04,3,quality_issue,58.0,False
RETURN20250530,2025-01-24,P06,C05,9,changed_mind,127.36,True
RETURN20250531,2025-12-26,P06,C06,4,changed_mind,71.77,False
RETURN20250532,2025-10-05,P03,C05,3,quality_issue,94.47,True
RETURN20250533,2025-08-06,P05,C01,1,changed_mind,10.09,True
RETURN20250534,2025-07-08,P01,C04,16,other,663.46,False
RETURN20250535,2025-07-26,P06,C02,8,other,179.87,True
RETURN20250536,2025-06-08,P05,C01,3,quality_issue,62.16,False
RETURN20250537,2025-09-13,P04,C03,5,other,236.25,True
RETURN20250538,2025-06-13,P04,C02,18,quality_issue,437.83,True
RETURN20250539,2025-08-18,P04,C03,4,other,122.98,False
RETURN20250540,2025-09-17,P01,C03,12,duplicate,415.17,True
RETURN20250541,2025-12-10,P05,C04,6,duplicate,56.87,False
RETURN20250542,2025-05-30,P04,C06,12,duplicate,592.86,False
RETURN20250543,2025-03-14,P01,C03,3,quality_issue,78.61,True
RETURN20250544,2025-09-14,P04,C01,12,shipping_damage,541.91,False
RETURN20250545,2025-09-30,P06,C02,16,quality_issue,200.73,False
RETURN20250546,2025-06-12,P03,C02,17,changed_mind,845.72,False
RETURN20250547,2025-02-07,P03,C05,11,changed_mind,416.67,True
RETURN20250548,2025-10-16,P02,C03,9,duplicate,320.07,False
RETURN20250549,2025-03-17,P04,C02,18,shipping_damage,984.15,False
RETURN20250550,2025-08-02,P04,C03,5,duplicate,197.5,True
RETURN20250551,2025-09-02,P01,C06,7,changed_mind,252.68,False
RETURN20250552,2025-09-01,P04,C06,5,changed_mind,135.59,False
RETURN20250553,2025-09-16,P04,C05,2,quality_issue,93.59,False
RETURN20250554,2025-10-30,P06,C02,6,shipping_damage,112.28,True
RETURN20250555,2025-05-13,P01,C03,1,other,35.58,False
RETURN20250556,2025-04-13,P05,C04,3,shipping_damage,63.45,False
RETURN20250557,2025-08-08,P03,C01,11,shipping_damage,386.3,True
RETURN20250558,2025-08-31,P05,C05,15,shipping_damage,229.45,True
RETURN20250559,2025-08-12,P01,C05,1,other,20.37,True
RETURN20250560,2025-09-02,P02,C04,5,changed_mind,101.5,True
RETURN20250561,2025-03-31,P06,C02,16,quality_issue,314.63,False
RETURN20250562,2025-11-30,P04,C04,20,duplicate,445.68,True
RETURN20250563,2025-01-30,P03,C02,20,shipping_damage,568.85,False
RETURN20250564,2025-10-10,P04,C05,18,shipping_damage,451.01,True
RETURN20250565,2025-08-06,P05,C01,7,changed_mind,90.77,True
RETURN20250566,2025-07-31,P05,C05,1,shipping_damage,11.68,False
RETURN20250567,2025-05-18,P04,C01,2,quality_issue,98.66,False
RETURN20250568,2025-08-26,P01,C02,3,changed_mind,76.84,True
RETURN20250569,2025-06-25,P06,C01,2,changed_mind,23.06,False
RETURN20250570,2025-08-23,P02,C03,9,changed_mind,334.76,False
RETURN20250571,2025-03-23,P05,C03,15,changed_mind,363.44,True
RETURN20250572,2025-10-04,P02,C05,2,shipping_damage,47.34,True
RETURN20250573,2025-06-29,P05,C06,20,other,318.75,True
RETURN20250574,2025-11-06,P02,C02,15,duplicate,319.53,True
RETURN20250575,2025-03-23,P05,C01,13,quality_issue,178.7,False
RETURN20250576,2025-01-31,P02,C04,14,shipping_damage,518.38,False
RETURN20250577,2025-03-27,P05,C06,10,changed_mind,186.93,False
RETURN20250578,2025-11-16,P06,C06,19,duplicate,364.4,False
RETURN20250579,2025-06-04,P01,C04,16,duplicate,635.6,True
RETURN20250580,2025-03-28,P01,C05,1,quality_issue,30.08,True
RETURN20250581,2025-11-01,P01,C02,6,shipping_damage,217.67,False
RETURN20250582,2025-05-02,P05,C01,9,other,210.09,True
RETURN20250583,2025-03-30,P02,C03,7,changed_mind,105.82,True
RETURN20250584,2025-05-06,P03,C01,2,shipping_damage,103.72,False
RETURN20250585,2025-06-26,P01,C01,20,changed_mind,855.63,False
RETURN20250586,2025-06-18,P06,C06,2,duplicate,33.21,False
RETURN20250587,2025-12-22,P02,C05,7,changed_mind,153.1,True
RETURN20250588,2025-05-31,P02,C04,6,changed_mind,97.4,True
RETURN20250589,2025-06-27,P05,C06,18,changed_mind,231.73,False
RETURN20250590,2025-05-19,P01,C02,19,shipping_damage,584.98,False
RETURN20250591,2025-06-10,P05,C05,20,quality_issue,215.57,True
RETURN20250592,2025-09-12,P04,C02,3,shipping_damage,121.16,False
RETURN20250593,2025-03-23,P01,C01,13,shipping_damage,377.59,True
RETURN20250594,2025-08-18,P03,C05,4,changed_mind,149.87,True
RETURN20250595,2025-12-26,P02,C01,16,duplicate,298.0,False
RETURN20250596,2025-05-21,P04,C03,5,other,216.83,False
RETURN20250597,2025-05-09,P04,C01,5,other,182.06,False
RETURN20250598,2025-04-28,P01,C01,19,other,726.77,False
RETURN20250599,2025-03-12,P03,C01,7,quality_issue,160.2,True
RETURN20250600,2025-06-19,P03,C01,11,changed_mind,493.55,True
RETURN20250601,2025-02-21,P05,C06,4,quality_issue,69.5,False
RETURN20250602,2025-09-06,P05,C04,5,other,121.38,False
RETURN20250603,2025-12-21,P06,C03,5,quality_issue,76.26,True
RETURN20250604,2025-12-29,P03,C06,11,other,588.92,True
RETURN20250605,2025-01-04,P03,C05,16,duplicate,645.93,False
RETURN20250606,2025-10-22,P02,C02,8,other,262.67,False
RETURN20250607,2025-07-01,P01,C03,20,changed_mind,511.67,False
RETURN20250608,2025-08-10,P03,C01,17,other,842.53,False
RETURN20250609,2025-09-27,P05,C02,18,shipping_damage,354.05,False
RETURN20250610,2025-03-11,P04,C02,1,shipping_damage,35.68,True
RETURN20250611,2025-12-04,P05,C02,12,changed_mind,273.19,False
RETURN20250612,2025-07-11,P01,C05,13,changed_mind,234.42,False
RETURN20250613,2025-01-05,P01,C05,6,duplicate,111.78,False
RETURN20250614,2025-08-17,P02,C05,14,shipping_damage,510.32,True
RETURN20250615,2025-02-16,P02,C02,8,quality_issue,202.1,True
RETURN20250616,2025-11-01,P01,C01,20,duplicate,517.21,False
RETURN20250617,2025-01-21,P02,C04,13,shipping_damage,438.61,True
RETURN20250618,2025-10-25,P03,C04,7,duplicate,348.49,True
RETURN20250619,2025-01-10,P06,C02,20,quality_issue,319.82,True
RETURN20250620,2025-07-09,P02,C05,20,changed_mind,440.99,False
RETURN20250621,2025-02-17,P01,C05,8,quality_issue,252.82,False
RETURN20250622,2025-01-11,P05,C02,15,quality_issue,223.02,False
RETURN20250623,2025-07-24,P01,C06,14,quality_issue,400.7,False
RETURN20250624,2025-03-08,P04,C03,7,shipping_damage,151.88,False
RETURN20250625,2025-04-27,P04,C02,7,quality_issue,238.14,False
RETURN20250626,2025-12-04,P02,C02,4,changed_mind,137.01,True
RETURN20250627,2025-01-07,P06,C05,9,quality_issue,200.43,False
RETURN20250628,2025-03-12,P02,C06,4,shipping_damage,154.0,False
RETURN20250629,2025-03-01,P06,C02,15,duplicate,262.75,False
RETURN20250630,2025-09-25,P03,C04,14,quality_issue,571.14,True
RETURN20250631,2025-05-09,P05,C03,6,quality_issue,141.32,False
