sale_id,date,product_id,customer_id,quantity,unit_price,sales_amount
SALE20250390,2025-02-09,P01,C05,4,49.56,200.39
SALE20250391,2025-08-26,P06,C06,19,29.32,600.61
SALE20250392,2025-10-27,P01,C05,1,50.80,46.13
SALE20250393,2025-04-02,P02,C04,2,54.48,96.25
SALE20250394,2025-06-02,P03,C05,15,73.63,1167.13
SALE20250395,2025-05-16,P03,C02,7,75.83,485.38
SALE20250396,2025-11-06,P03,C06,4,70.43,292.08
SALE20250397,2025-07-22,P01,C01,6,49.79,309.29
SALE20250398,2025-07-27,P06,C06,20,29.16,621.88
SALE20250399,2025-11-12,P03,C06,13,70.95,1020.61
SALE20250400,2025-03-11,P01,C02,4,50.97,212.60
SALE20250401,2025-04-07,P01,C02,16,50.74,823.61
SALE20250402,2025-08-12,P06,C05,7,30.55,191.01
SALE20250403,2025-03-17,P04,C04,1,71.00,63.01
SALE20250404,2025-12-26,P04,C04,16,67.91,987.09
SALE20250405,2025-05-05,P02,C03,19,51.93,1063.23
SALE20250406,2025-06-20,P01,C01,14,51.73,766.97
SALE20250407,2025-10-24,P05,C06,18,30.90,641.41
SALE20250408,2025-07-24,P04,C05,19,71.22,1355.00
SALE20250409,2025-09-07,P02,C06,2,52.09,105.59
SALE20250410,2025-06-11,P05,C01,9,32.13,314.51
SALE20250411,2025-08-31,P01,C04,20,49.22,1087.58
SALE20250412,2025-12-24,P04,C01,6,66.15,392.14
SALE20250413,2025-06-26,P04,C02,17,71.04,1095.21
SALE20250414,2025-06-23,P05,C06,15,31.73,450.15
SALE20250415,2025-12-31,P04,C04,12,70.30,867.48
SALE20250416,2025-03-24,P05,C02,10,31.06,336.36
SALE20250417,2025-09-05,P02,C02,7,52.46,342.24
SALE20250418,2025-08-01,P04,C03,8,65.16,514.27
SALE20250419,2025-01-10,P03,C03,12,71.59,919.42
SALE20250420,2025-09-15,P01,C01,11,50.58,542.26
SALE20250421,2025-03-03,P05,C02,16,31.88,493.29
SALE20250422,2025-07-01,P01,C05,9,51.76,485.57
SALE20250423,2025-09-21,P05,C06,4,33.78,134.95
SALE20250424,2025-08-13,P04,C01,4,69.00,288.38
SALE20250425,2025-02-22,P05,C01,17,32.82,507.33
SALE20250426,2025-04-16,P03,C02,10,75.94,770.81
SALE20250427,2025-09-13,P06,C01,5,29.26,153.13
SALE20250428,2025-03-12,P01,C02,15,51.34,820.28
SALE20250429,2025-01-04,P02,C04,11,50.77,552.87
SALE20250430,2025-05-17,P03,C06,14,75.22,1007.13
SALE20250431,2025-03-19,P05,C04,8,32.17,240.43
SALE20250432,2025-07-29,P04,C05,12,67.86,891.68
SALE20250433,2025-01-06,P06,C05,3,29.20,81.84
SALE20250434,2025-03-26,P04,C01,13,69.34,933.24
SALE20250435,2025-11-25,P02,C05,2,55.02,115.03
SALE20250436,2025-12-05,P05,C03,14,32.99,444.71
SALE20250437,2025-10-11,P03,C06,11,70.36,880.62
SALE20250438,2025-05-24,P05,C05,5,32.23,168.49
SALE20250439,2025-04-16,P05,C05,20,33.04,667.70
SALE20250440,2025-11-29,P04,C02,10,68.51,625.75
SALE20250441,2025-07-19,P06,C06,5,29.87,149.36
SALE20250442,2025-04-20,P01,C05,18,49.19,866.03
SALE20250443,2025-11-22,P02,C01,1,52.71,56.60
SALE20250444,2025-05-13,P02,C03,14,50.45,806.58
SALE20250445,2025-01-31,P03,C03,17,70.65,1221.39
SALE20250446,2025-11-30,P01,C04,10,47.52,507.14
SALE20250447,2025-06-23,P02,C06,19,54.57,1010.59
SALE20250448,2025-11-18,P06,C05,20,29.15,563.33
SALE20250449,2025-12-08,P06,C05,5,29.81,155.13
SALE20250450,2025-05-07,P01,C03,17,51.60,863.83
SALE20250451,2025-07-04,P04,C01,5,70.49,355.69
SALE20250452,2025-02-11,P01,C01,14,49.87,754.24
SALE20250453,2025-08-17,P01,C03,17,50.28,833.30
SALE20250454,2025-07-22,P03,C05,16,77.67,1216.31
SALE20250455,2025-12-19,P04,C06,14,65.82,1017.38
SALE20250456,2025-03-07,P04,C06,15,69.65,947.87
SALE20250457,2025-09-28,P01,C06,7,47.65,346.81
SALE20250458,2025-03-22,P05,C03,4,32.10,132.23
SALE20250459,2025-03-03,P03,C05,10,71.43,671.96
SALE20250460,2025-07-10,P03,C03,10,70.51,709.51
SALE20250461,2025-03-15,P02,C05,14,54.57,668.65
SALE20250462,2025-05-26,P02,C02,16,52.75,756.35
SALE20250463,2025-02-04,P01,C04,16,50.32,811.53
SALE20250464,2025-06-22,P04,C04,20,65.78,1264.76
SALE20250465,2025-11-22,P04,C04,15,69.81,951.88
SALE20250466,2025-02-15,P05,C06,20,31.53,636.29
SALE20250467,2025-07-22,P03,C05,2,76.89,161.56
SALE20250468,2025-05-23,P06,C01,6,29.96,185.90
SALE20250469,2025-12-29,P03,C05,4,70.93,304.52
SALE20250470,2025-11-13,P05,C05,2,32.47,70.73
SALE20250471,2025-09-01,P05,C01,4,32.50,133.70
SALE20250472,2025-01-10,P03,C02,8,76.51,631.04
SALE20250473,2025-10-24,P04,C01,18,67.58,1254.75
SALE20250474,2025-01-24,P04,C01,11,67.67,741.29
SALE20250475,2025-09-28,P03,C04,9,77.55,611.52
SALE20250476,2025-10-05,P02,C03,5,53.91,245.84
SALE20250477,2025-03-20,P03,C04,6,77.41,404.83
SALE20250478,2025-04-03,P01,C06,2,47.98,95.94
SALE20250479,2025-03-14,P04,C03,9,70.49,598.96
SALE20250480,2025-03-03,P01,C02,8,50.42,420.09
SALE20250481,2025-09-10,P05,C05,13,31.65,459.05
SALE20250482,2025-06-12,P04,C05,14,65.03,872.46
SALE20250483,2025-11-21,P02,C01,9,52.95,477.61
SALE20250484,2025-02-21,P02,C05,5,52.01,252.24
SALE20250485,2025-02-12,P06,C05,7,28.69,220.03
SALE20250486,2025-10-04,P02,C02,18,54.92,1030.54
SALE20250487,2025-10-12,P04,C01,1,71.40,72.52
SALE20250488,2025-11-14,P03,C06,6,77.21,399.65
SALE20250489,2025-09-04,P03,C05,9,73.11,711.22
SALE20250490,2025-06-29,P06,C02,19,29.10,603.76
SALE20250491,2025-03-24,P06,C05,19,28.53,516.63
SALE20250492,2025-12-24,P01,C02,18,51.88,989.59
SALE20250493,2025-04-18,P05,C05,11,33.84,383.77
SALE20250494,2025-11-22,P03,C06,15,75.20,1059.61
SALE20250495,2025-06-14,P03,C02,15,72.73,1211.90
SALE20250496,2025-12-21,P02,C06,1,49.90,53.64
SALE20250497,2025-01-05,P06,C02,14,30.33,421.15
SALE20250498,2025-09-08,P04,C05,3,69.27,216.52
SALE20250499,2025-02-09,P05,C01,15,31.92,502.74
SALE20250500,2025-07-12,P05,C03,13,33.27,394.01
SALE20250501,2025-12-23,P01,C01,15,48.46,730.43
SALE20250502,2025-01-05,P02,C06,1,53.45,55.21
SALE20250503,2025-12-30,P03,C02,3,74.93,236.04
SALE20250504,2025-04-24,P02,C04,12,52.46,571.64
SALE20250505,2025-12-27,P06,C05,7,31.19,187.72
SALE20250506,2025-11-23,P04,C01,9,68.21,622.74
SALE20250507,2025-10-10,P02,C06,19,53.04,1031.85
SALE20250508,2025-03-31,P01,C05,5,48.13,262.25
SALE20250509,2025-10-19,P02,C05,9,53.43,443.38
SALE20250510,2025-12-21,P06,C05,20,29.93,565.60
SALE20250511,2025-08-21,P01,C04,2,49.11,107.06
SALE20250512,2025-07-28,P03,C01,17,72.97,1249.59
SALE20250513,2025-01-23,P06,C02,2,29.51,56.86
SALE20250514,2025-08-18,P03,C01,13,70.91,903.24
SALE20250515,2025-10-20,P01,C06,8,49.61,438.16
SALE20250516,2025-02-08,P02,C02,6,50.20,304.24
SALE20250517,2025-11-17,P01,C01,16,47.61,788.95
SALE20250518,2025-11-17,P03,C03,8,72.06,545.57
SALE20250519,2025-06-24,P01,C03,17,52.21,899.82
SALE20250520,2025-11-04,P05,C04,4,32.66,132.85
SALE20250521,2025-02-13,P01,C01,13,51.73,625.60
SALE20250522,2025-02-03,P02,C01,15,53.08,717.38
SALE20250523,2025-08-10,P01,C01,2,48.96,101.16
SALE20250524,2025-07-15,P04,C01,20,66.43,1433.79
SALE20250525,2025-11-03,P06,C05,1,29.64,29.47
SALE20250526,2025-08-08,P05,C05,4,33.82,125.44
SALE20250527,2025-01-14,P04,C05,11,65.57,763.94
SALE20250528,2025-01-07,P05,C06,3,33.50,99.01
SALE20250529,2025-10-21,P02,C06,17,52.09,849.00
SALE20250530,2025-11-14,P04,C02,8,65.14,506.43
SALE20250531,2025-03-07,P03,C05,14,75.12,1038.72
SALE20250532,2025-07-03,P03,C05,18,71.39,1405.39
SALE20250533,2025-06-08,P05,C03,10,30.81,315.50
SALE20250534,2025-10-28,P06,C06,5,29.77,135.58
SALE20250535,2025-10-14,P01,C04,12,48.49,563.34
SALE20250536,2025-04-14,P01,C03,7,50.96,361.68
SALE20250537,2025-08-28,P05,C06,11,32.61,381.49
SALE20250538,2025-06-21,P05,C03,14,31.12,438.05
SALE20250539,2025-01-22,P04,C02,1,69.57,70.14
SALE20250540,2025-08-27,P05,C02,8,33.27,258.20
SALE20250541,2025-06-19,P06,C04,7,30.72,204.10
SALE20250542,2025-01-04,P03,C01,3,74.40,215.69
SALE20250543,2025-03-14,P03,C04,7,77.05,531.61
SALE20250544,2025-07-04,P01,C01,7,48.36,328.78
SALE20250545,2025-05-15,P06,C02,11,28.99,350.00
SALE20250546,2025-04-11,P01,C02,9,47.60,486.86
SALE20250547,2025-12-13,P02,C04,4,50.98,203.21
SALE20250548,2025-08-22,P02,C03,12,54.82,650.27
SALE20250549,2025-11-16,P04,C06,3,70.86,189.13
SALE20250550,2025-03-08,P02,C02,18,51.84,921.98
SALE20250551,2025-11-03,P04,C06,8,70.05,591.97
SALE20250552,2025-10-28,P02,C05,10,51.60,555.41
SALE20250553,2025-01-28,P06,C03,5,31.14,159.21
SALE20250554,2025-09-08,P02,C06,3,54.03,166.47
SALE20250555,2025-11-11,P01,C02,17,51.90,830.81
SALE20250556,2025-09-18,P03,C04,17,72.68,1249.01
SALE20250557,2025-07-11,P05,C06,16,32.38,540.76
SALE20250558,2025-05-18,P05,C04,19,31.45,634.04
SALE20250559,2025-04-14,P04,C02,13,67.74,837.31
SALE20250560,2025-07-13,P05,C02,12,31.05,369.71
SALE20250561,2025-02-13,P03,C04,17,74.62,1220.66
SALE20250562,2025-08-27,P05,C05,11,32.29,351.13
SALE20250563,2025-07-29,P03,C04,11,70.48,777.05
SALE20250564,2025-08-15,P02,C03,3,50.31,153.06
SALE20250565,2025-09-14,P05,C05,3,33.78,102.76
SALE20250566,2025-02-20,P01,C01,12,48.49,544.48
SALE20250567,2025-04-11,P06,C03,9,30.69,257.19
SALE20250568,2025-12-16,P03,C02,20,77.69,1627.41
SALE20250569,2025-10-06,P03,C01,10,72.87,707.71
SALE20250570,2025-07-26,P04,C05,1,68.34,67.87
SALE20250571,2025-03-18,P04,C02,8,66.27,570.39
SALE20250572,2025-04-30,P05,C05,18,33.12,613.25
SALE20250573,2025-08-25,P03,C01,11,73.47,870.30
SALE20250574,2025-12-24,P04,C02,15,68.65,1013.51
SALE20250575,2025-07-11,P02,C05,5,53.75,252.29
SALE20250576,2025-09-13,P06,C03,11,29.53,309.28
SALE20250577,2025-07-26,P06,C05,10,28.33,287.15
SALE20250578,2025-01-17,P02,C02,11,54.07,585.38
SALE20250579,2025-11-08,P05,C04,13,32.05,396.28
SALE20250580,2025-10-01,P04,C02,16,68.72,1006.53
SALE20250581,2025-08-20,P06,C03,3,30.27,83.38
SALE20250582,2025-04-01,P01,C06,20,48.42,997.52
SALE20250583,2025-02-05,P04,C03,7,69.34,452.24
SALE20250584,2025-02-05,P04,C01,12,66.01,822.04
SALE20250585,2025-07-30,P04,C02,4,67.69,252.75
SALE20250586,2025-02-05,P04,C02,5,66.95,366.53
SALE20250587,2025-12-30,P06,C04,6,31.06,182.20
SALE20250588,2025-10-28,P02,C05,15,49.91,752.13
SALE20250589,2025-03-15,P04,C01,13,66.52,905.86
SALE20250590,2025-06-18,P05,C04,15,30.91,482.37
SALE20250591,2025-02-16,P03,C06,15,76.54,1075.99
SALE20250592,2025-06-02,P04,C05,6,66.06,402.54
SALE20250593,2025-11-13,P06,C04,15,30.22,435.96
SALE20250594,2025-12-24,P05,C01,13,30.92,437.93
SALE20250595,2025-03-22,P03,C06,18,77.08,1276.56
SALE20250596,2025-12-24,P06,C06,7,29.49,225.27
SALE20250597,2025-10-11,P01,C03,3,50.01,157.63
SALE20250598,2025-06-16,P04,C04,6,68.29,389.25
SALE20250599,2025-08-25,P01,C01,15,51.22,732.03
SALE20250600,2025-04-10,P04,C01,1,69.68,64.85
SALE20250601,2025-03-11,P03,C06,15,70.80,1106.62
SALE20250602,2025-10-08,P06,C02,15,30.70,414.14
SALE20250603,2025-03-24,P02,C01,20,51.42,966.11
SALE20250604,2025-10-01,P06,C04,6,30.53,163.42
SALE20250605,2025-12-13,P03,C02,15,71.90,1078.50
SALE20250606,2025-01-18,P06,C05,7,28.40,205.84
SALE20250607,2025-11-22,P05,C06,4,31.78,126.76
SALE20250608,2025-01-27,P05,C01,2,33.27,68.33
SALE20250609,2025-05-08,P03,C02,7,73.42,475.67
SALE20250610,2025-01-08,P03,C02,3,76.83,209.59
SALE20250611,2025-12-07,P02,C06,6,52.57,286.27
SALE20250612,2025-06-17,P03,C05,7,77.21,530.92
SALE20250613,2025-07-22,P04,C01,8,67.27,514.74
SALE20250614,2025-03-30,P01,C04,11,48.55,496.22
SALE20250615,2025-04-23,P01,C06,9,49.34,463.40
SALE20250616,2025-02-04,P02,C04,10,52.50,553.09
SALE20250617,2025-02-22,P06,C05,19,31.12,528.11
SALE20250618,2025-11-04,P03,C06,13,77.50,996.23
SALE20250619,2025-12-22,P02,C03,6,54.52,323.53
SALE20250620,2025-06-12,P06,C04,3,30.07,86.31
SALE20250621,2025-10-27,P04,C04,17,66.42,1192.87
SALE20250622,2025-10-28,P06,C01,8,30.52,215.21
SALE20250623,2025-03-05,P03,C02,14,74.89,1089.30
SALE20250624,2025-01-31,P02,C03,16,50.67,805.83
SALE20250625,2025-04-15,P06,C01,8,30.04,258.15
SALE20250626,2025-08-16,P06,C03,5,30.18,142.15
SALE20250627,2025-01-21,P05,C04,10,31.52,340.24
SALE20250628,2025-06-19,P03,C02,7,77.01,522.07
SALE20250629,2025-12-07,P02,C06,8,51.88,429.08
SALE20250630,2025-06-14,P02,C04,1,52.46,47.93
SALE20250631,2025-04-09,P01,C06,5,48.12,271.86
SALE20250632,2025-03-30,P05,C05,7,31.03,214.84
SALE20250633,2025-08-28,P03,C02,7,71.61,491.57
SALE20250634,2025-05-08,P03,C03,19,75.00,1391.45
SALE20250635,2025-05-20,P04,C01,12,65.98,802.33
SALE20250636,2025-08-14,P04,C05,20,70.03,1429.14
SALE20250637,2025-09-04,P01,C04,14,51.28,749.42
SALE20250638,2025-06-03,P05,C05,5,31.35,163.71
SALE20250639,2025-07-14,P04,C03,15,68.67,979.37
SALE20250640,2025-09-04,P01,C03,5,48.47,260.69
SALE20250641,2025-04-08,P01,C01,17,49.36,888.98
SALE20250642,2025-07-27,P04,C04,12,66.94,800.01
SALE20250643,2025-10-29,P01,C04,2,48.11,109.83
SALE20250644,2025-10-17,P02,C02,14,53.92,802.19
SALE20250645,2025-06-28,P05,C06,16,31.97,532.39
SALE20250646,2025-01-30,P06,C04,14,28.98,436.13
SALE20250647,2025-01-18,P03,C06,1,75.08,76.92
SALE20250648,2025-05-14,P05,C04,5,32.73,154.04
SALE20250649,2025-12-06,P02,C01,4,53.26,221.38
SALE20250650,2025-07-16,P04,C06,19,65.39,1419.72
SALE20250651,2025-04-07,P04,C02,14,66.90,908.27
SALE20250652,2025-09-30,P06,C04,19,29.49,543.54
SALE20250653,2025-02-15,P01,C06,19,49.21,1002.37
SALE20250654,2025-03-15,P03,C06,7,73.24,562.55
SALE20250655,2025-06-07,P01,C02,16,47.84,720.11
SALE20250656,2025-12-23,P04,C05,14,69.84,985.03
SALE20250657,2025-03-29,P02,C03,6,50.91,327.85
SALE20250658,2025-04-04,P05,C01,15,31.47,492.52
SALE20250659,2025-04-13,P01,C06,6,48.45,318.49
SALE20250660,2025-07-29,P04,C06,20,69.18,1258.31
SALE20250661,2025-02-10,P03,C01,13,70.78,889.79
SALE20250662,2025-01-16,P05,C02,16,33.24,516.86
SALE20250663,2025-01-05,P01,C03,1,51.44,51.64
SALE20250664,2025-01-22,P01,C02,17,49.37,899.42
SALE20250665,2025-09-24,P03,C04,16,74.77,1244.84
SALE20250666,2025-06-22,P03,C06,11,76.34,895.31
SALE20250667,2025-07-04,P06,C04,13,31.16,395.32
SALE20250668,2025-06-19,P01,C01,15,49.50,805.42
SALE20250669,2025-03-13,P01,C05,4,48.89,214.72
SALE20250670,2025-12-25,P02,C03,15,53.33,806.14
SALE20250671,2025-09-01,P05,C04,7,32.85,204.26
SALE20250672,2025-06-14,P01,C06,12,52.34,644.68
SALE20250673,2025-06-16,P06,C04,8,29.45,243.08
SALE20250674,2025-11-10,P01,C03,14,52.20,761.32
SALE20250675,2025-09-01,P06,C06,4,29.14,124.58
SALE20250676,2025-04-10,P06,C02,17,30.60,543.81
SALE20250677,2025-09-16,P01,C02,16,49.00,847.32
SALE20250678,2025-12-11,P05,C04,6,33.87,209.81
SALE20250679,2025-09-04,P06,C05,8,28.77,225.78
SALE20250680,2025-12-04,P06,C01,4,30.39,117.45
SALE20250681,2025-03-24,P03,C04,9,72.21,628.75
SALE20250682,2025-09-01,P06,C01,5,30.15,161.33
SALE20250683,2025-09-09,P01,C06,11,52.15,590.80
SALE20250684,2025-11-04,P01,C06,11,51.08,536.36
SALE20250685,2025-07-15,P06,C06,18,29.56,585.44
SALE20250686,2025-04-30,P02,C03,4,50.46,201.22
SALE20250687,2025-06-24,P06,C05,7,28.61,218.44
SALE20250688,2025-07-08,P02,C03,13,49.88,693.00
SALE20250689,2025-02-01,P05,C05,7,33.95,242.55
SALE20250690,2025-06-13,P03,C06,5,74.75,371.46
SALE20250691,2025-04-24,P01,C04,1,49.79,50.37
SALE20250692,2025-03-16,P03,C02,16,71.39,1226.62
SALE20250693,2025-05-26,P02,C06,2,51.50,107.08
SALE20250694,2025-12-19,P01,C03,19,51.63,945.68
SALE20250695,2025-09-11,P03,C06,13,76.30,877.12
SALE20250696,2025-03-20,P06,C02,8,28.42,247.54
SALE20250697,2025-04-02,P04,C06,13,70.40,851.60
SALE20250698,2025-03-23,P01,C05,13,50.88,628.74
SALE20250699,2025-06-28,P04,C04,3,66.77,205.89
SALE20250700,2025-12-23,P02,C06,18,50.56,924.92
SALE20250701,2025-10-25,P01,C06,10,48.31,495.65
SALE20250702,2025-03-12,P04,C06,16,65.83,1046.37
SALE20250703,2025-04-22,P06,C02,1,30.81,28.93
SALE20250704,2025-02-22,P06,C02,13,29.53,421.59
SALE20250705,2025-03-28,P01,C01,12,48.39,656.77
SALE20250706,2025-01-27,P01,C05,11,52.34,560.16
SALE20250707,2025-11-18,P06,C04,8,28.98,215.82
SALE20250708,2025-09-08,P03,C06,20,75.13,1614.55
SALE20250709,2025-07-12,P06,C06,3,30.84,94.21
SALE20250710,2025-11-29,P04,C03,15,65.66,996.58
SALE20250711,2025-02-12,P01,C04,17,50.42,803.08
SALE20250712,2025-10-21,P04,C03,4,66.07,289.07
SALE20250713,2025-09-05,P06,C06,14,28.64,399.70
SALE20250714,2025-06-16,P01,C06,18,51.55,843.11
SALE20250715,2025-01-11,P04,C05,18,68.46,1298.15
SALE20250716,2025-02-02,P05,C05,18,33.34,608.13
SALE20250717,2025-03-05,P02,C06,4,53.02,196.59
SALE20250718,2025-04-03,P01,C05,15,48.11,794.92
SALE20250719,2025-03-07,P05,C02,6,31.61,178.37
SALE20250720,2025-01-18,P01,C01,17,52.32,815.60
SALE20250721,2025-03-29,P04,C06,1,65.15,64.81
SALE20250722,2025-09-23,P03,C06,18,74.57,1317.33
SALE20250723,2025-12-22,P03,C05,12,74.08,906.86
SALE20250724,2025-12-19,P01,C06,2,48.43,94.72
SALE20250725,2025-06-03,P02,C02,20,52.98,1060.93
SALE20250726,2025-05-23,P02,C06,20,52.76,1033.62
SALE20250727,2025-05-14,P04,C06,6,65.41,401.31
SALE20250728,2025-05-11,P06,C04,5,28.47,149.82
SALE20250729,2025-05-18,P06,C06,7,29.94,217.18
SALE20250730,2025-11-28,P05,C05,6,31.28,191.28
SALE20250731,2025-08-11,P04,C01,20,66.68,1296.07
SALE20250732,2025-09-30,P01,C06,18,49.14,883.04
SALE20250733,2025-02-15,P03,C03,9,76.21,618.89
SALE20250734,2025-05-21,P01,C01,13,48.60,712.19
SALE20250735,2025-02-23,P01,C02,17,49.02,888.64
SALE20250736,2025-09-08,P01,C05,12,51.82,623.93
SALE20250737,2025-10-10,P03,C05,4,71.56,319.48
SALE20250738,2025-07-19,P02,C03,18,54.51,954.77
SALE20250739,2025-07-26,P04,C05,5,69.52,324.81
SALE20250740,2025-03-21,P06,C02,5,30.45,145.14
SALE20250741,2025-01-28,P06,C06,12,29.00,371.82
SALE20250742,2025-11-08,P04,C06,15,71.57,958.87
SALE20250743,2025-08-28,P05,C03,9,32.47,318.00
SALE20250744,2025-04-28,P03,C06,3,73.31,241.87
SALE20250745,2025-06-10,P01,C06,3,48.69,137.27
SALE20250746,2025-02-17,P02,C05,2,51.38,96.28
SALE20250747,2025-09-10,P01,C04,17,48.17,923.33
SALE20250748,2025-09-12,P05,C06,18,32.09,606.28
SALE20250749,2025-11-12,P02,C06,1,53.56,54.75
SALE20250750,2025-06-26,P02,C06,17,50.10,925.36
SALE20250751,2025-08-18,P02,C06,17,50.79,964.58
SALE20250752,2025-07-07,P02,C05,12,52.09,687.01
SALE20250753,2025-07-14,P02,C03,4,53.44,203.19
SALE20250754,2025-10-04,P01,C03,10,48.81,498.21
SALE20250755,2025-01-02,P06,C06,19,31.01,553.22
SALE20250756,2025-11-26,P05,C01,15,33.53,524.15
SALE20250757,2025-01-30,P03,C01,20,72.51,1468.26
SALE20250758,2025-02-24,P01,C03,6,47.53,294.07
SALE20250759,2025-08-09,P04,C02,3,70.97,205.94
SALE20250760,2025-07-30,P01,C04,1,50.77,46.55
SALE20250761,2025-04-26,P04,C04,12,67.76,786.12
SALE20250762,2025-04-04,P05,C03,4,32.91,142.28
SALE20250763,2025-08-13,P02,C02,12,49.91,661.13
SALE20250764,2025-12-30,P02,C01,7,50.58,351.69
SALE20250765,2025-08-04,P06,C03,2,28.85,55.46
SALE20250766,2025-09-03,P06,C03,4,29.90,117.12
SALE20250767,2025-12-16,P06,C02,11,30.58,343.68
SALE20250768,2025-07-24,P05,C06,13,33.88,390.15
SALE20250769,2025-01-11,P02,C02,12,53.90,630.00
SALE20250770,2025-05-02,P01,C06,11,50.48,542.15
SALE20250771,2025-01-05,P04,C04,10,65.40,652.77
SALE20250772,2025-08-08,P02,C05,5,50.86,274.54
SALE20250773,2025-05-24,P01,C03,8,49.64,413.22
SALE20250774,2025-08-31,P06,C01,17,28.82,516.99
SALE20250775,2025-10-30,P06,C06,5,28.66,140.70
SALE20250776,2025-01-20,P03,C02,5,74.86,364.55
SALE20250777,2025-02-16,P01,C04,14,50.99,703.36
SALE20250778,2025-04-29,P02,C03,14,52.55,731.94
SALE20250779,2025-11-26,P01,C03,4,48.89,190.73
SALE20250780,2025-06-29,P06,C04,8,28.40,229.42
SALE20250781,2025-01-21,P01,C01,11,49.85,518.21
SALE20250782,2025-11-07,P01,C04,6,49.95,285.08
SALE20250783,2025-06-21,P03,C01,4,75.35,306.00
SALE20250784,2025-03-08,P03,C03,12,74.66,931.14
SALE20250785,2025-11-06,P03,C02,9,73.14,627.38
SALE20250786,2025-02-24,P02,C06,20,52.95,970.27
SALE20250787,2025-12-02,P02,C02,15,50.27,854.52
SALE20250788,2025-10-07,P05,C03,10,33.99,338.60
SALE20250789,2025-04-14,P05,C06,5,31.40,147.22
SALE20250790,2025-10-09,P06,C03,18,30.92,586.39
SALE20250791,2025-08-18,P06,C06,4,28.46,128.78
SALE20250792,2025-08-03,P05,C05,1,31.67,30.24
SALE20250793,2025-03-08,P03,C01,19,77.50,1282.50
SALE20250794,2025-04-08,P06,C04,16,30.85,493.58
SALE20250795,2025-02-08,P02,C04,17,53.97,871.82
SALE20250796,2025-07-25,P05,C03,7,31.30,212.47
SALE20250797,2025-04-22,P05,C06,1,33.34,34.86
SALE20250798,2025-08-22,P05,C06,17,33.54,524.23
SALE20250799,2025-06-01,P06,C03,18,28.93,494.71
SALE20250800,2025-10-01,P02,C03,2,54.82,107.93
SALE20250801,2025-05-23,P02,C03,2,51.18,107.99
SALE20250802,2025-04-18,P05,C01,1,32.83,33.36
SALE20250803,2025-07-08,P03,C01,18,71.29,1269.14
SALE20250804,2025-11-10,P03,C03,2,70.38,151.73
SALE20250805,2025-07-02,P02,C06,9,54.98,441.95
SALE20250806,2025-10-03,P06,C05,4,30.31,124.30
SALE20250807,2025-12-01,P03,C06,20,76.34,1495.06
SALE20250808,2025-04-23,P03,C03,7,76.28,526.46
SALE20250809,2025-07-22,P02,C04,8,52.15,439.30
SALE20250810,2025-03-17,P04,C01,16,66.10,1022.44
SALE20250811,2025-04-01,P02,C05,16,50.82,914.48
SALE20250812,2025-05-25,P01,C03,6,51.58,323.05
SALE20250813,2025-12-18,P05,C02,3,32.16,90.27
SALE20250814,2025-08-21,P06,C04,4,28.67,124.34
SALE20250815,2025-01-07,P05,C01,13,31.14,411.43
SALE20250816,2025-01-07,P06,C01,5,28.51,141.26
SALE20250817,2025-03-15,P06,C05,1,28.29,31.49
SALE20250818,2025-02-24,P05,C06,11,31.06,381.54
SALE20250819,2025-03-13,P04,C05,15,66.94,1088.34
SALE20250820,2025-09-03,P02,C02,2,51.28,105.91
SALE20250821,2025-10-06,P01,C01,2,48.97,92.04
SALE20250822,2025-09-19,P04,C02,1,65.00,73.88
SALE20250823,2025-08-07,P04,C02,12,66.38,844.45
SALE20250824,2025-12-17,P04,C06,4,71.60,272.55
SALE20250825,2025-04-25,P01,C03,12,49.16,549.04
SALE20250826,2025-07-04,P01,C01,20,49.63,930.03
SALE20250827,2025-06-21,P05,C02,14,32.94,421.87
SALE20250828,2025-06-04,P05,C03,12,31.66,417.99
SALE20250829,2025-09-13,P06,C03,9,30.38,284.39
SALE20250830,2025-02-09,P01,C02,5,49.44,240.96
SALE20250831,2025-09-02,P01,C01,19,51.12,936.03
SALE20250832,2025-03-16,P01,C03,5,49.42,234.05
SALE20250833,2025-06-13,P04,C04,16,67.66,1134.24
SALE20250834,2025-11-22,P03,C02,8,74.37,578.17
SALE20250835,2025-10-03,P05,C04,18,31.53,587.42
SALE20250836,2025-02-12,P05,C06,14,33.30,456.04
SALE20250837,2025-04-23,P06,C01,8,28.87,231.42
SALE20250838,2025-01-09,P03,C05,16,77.11,1292.36
SALE20250839,2025-01-31,P03,C03,5,71.37,354.81
SALE20250840,2025-10-10,P04,C02,7,65.22,509.07
SALE20250841,2025-03-12,P01,C06,5,47.62,243.82
SALE20250842,2025-08-06,P03,C01,4,70.85,305.63
SALE20250843,2025-11-01,P02,C01,5,50.29,255.43
SALE20250844,2025-02-09,P01,C05,14,48.40,650.83
SALE20250845,2025-03-13,P06,C05,10,30.41,295.73
SALE20250846,2025-08-16,P06,C06,1,28.73,28.48
SALE20250847,2025-11-25,P01,C05,6,47.54,300.14
SALE20250848,2025-08-05,P06,C04,18,29.03,558.14
SALE20250849,2025-10-20,P05,C03,8,31.29,255.24
SALE20250850,2025-02-17,P05,C04,5,32.08,169.88
SALE20250851,2025-01-29,P02,C04,6,55.00,335.32
SALE20250852,2025-11-06,P01,C06,15,50.75,746.46
